t;x;rho;u;e;p
0;0.2894;0.422333;0.9363;0.933583;0.299385
0;0.2895;0.422157;0.936713;0.933234;0.299211
0;0.2896;0.421982;0.937127;0.932886;0.299037
0;0.2897;0.421806;0.937541;0.932538;0.298863
0;0.2898;0.421631;0.937955;0.93219;0.298689
0;0.2899;0.421455;0.938369;0.931842;0.298515
0;0.29;0.42128;0.938783;0.931494;0.298342
0;0.2901;0.421105;0.939196;0.931147;0.298168
0;0.2902;0.42093;0.93961;0.930799;0.297995
0;0.2903;0.420754;0.940024;0.930452;0.297821
0;0.2904;0.420579;0.940438;0.930105;0.297648
0;0.2905;0.420404;0.940852;0.929758;0.297475
0;0.2906;0.420229;0.941265;0.929412;0.297302
0;0.2907;0.420054;0.941679;0.929065;0.297129
0;0.2908;0.41988;0.942093;0.928719;0.296956
0;0.2909;0.419705;0.942507;0.928373;0.296783
0;0.291;0.41953;0.942921;0.928027;0.29661
0;0.2911;0.419355;0.943334;0.927681;0.296437
0;0.2912;0.419181;0.943748;0.927336;0.296265
0;0.2913;0.419006;0.944162;0.926991;0.296092
0;0.2914;0.418832;0.944576;0.926645;0.29592
0;0.2915;0.418657;0.944989;0.9263;0.295748
0;0.2916;0.418483;0.945403;0.925956;0.295575
0;0.2917;0.418309;0.945817;0.925611;0.295403
0;0.2918;0.418135;0.94623;0.925267;0.295231
0;0.2919;0.41796;0.946644;0.924922;0.295059
0;0.292;0.417786;0.947058;0.924578;0.294887
0;0.2921;0.417612;0.947472;0.924234;0.294715
0;0.2922;0.417438;0.947885;0.923891;0.294544
0;0.2923;0.417264;0.948299;0.923547;0.294372
0;0.2924;0.41709;0.948713;0.923204;0.294201
0;0.2925;0.416917;0.949126;0.922861;0.294029
0;0.2926;0.416743;0.94954;0.922518;0.293858
0;0.2927;0.416569;0.949954;0.922175;0.293687
0;0.2928;0.416395;0.950367;0.921832;0.293515
0;0.2929;0.416222;0.950781;0.92149;0.293344
0;0.293;0.416048;0.951195;0.921148;0.293173
0;0.2931;0.415875;0.951608;0.920806;0.293002
0;0.2932;0.415702;0.952022;0.920464;0.292832
0;0.2933;0.415528;0.952436;0.920122;0.292661
0;0.2934;0.415355;0.952849;0.91978;0.29249
0;0.2935;0.415182;0.953263;0.919439;0.29232
0;0.2936;0.415009;0.953677;0.919098;0.292149
0;0.2937;0.414836;0.95409;0.918757;0.291979
0;0.2938;0.414662;0.954504;0.918416;0.291808
0;0.2939;0.41449;0.954917;0.918075;0.291638
0;0.294;0.414317;0.955331;0.917735;0.291468
0;0.2941;0.414144;0.955744;0.917395;0.291298
0;0.2942;0.413971;0.956158;0.917055;0.291128
0;0.2943;0.413798;0.956572;0.916715;0.290958
0;0.2944;0.413626;0.956985;0.916375;0.290789
0;0.2945;0.413453;0.957399;0.916035;0.290619
0;0.2946;0.41328;0.957812;0.915696;0.290449
0;0.2947;0.413108;0.958226;0.915357;0.29028
0;0.2948;0.412936;0.958639;0.915018;0.29011
0;0.2949;0.412763;0.959053;0.914679;0.289941
0;0.295;0.412591;0.959466;0.91434;0.289772
0;0.2951;0.412419;0.95988;0.914002;0.289603
0;0.2952;0.412246;0.960294;0.913663;0.289434
0;0.2953;0.412074;0.960707;0.913325;0.289265
0;0.2954;0.411902;0.961121;0.912987;0.289096
0;0.2955;0.41173;0.961534;0.912649;0.288927
0;0.2956;0.411558;0.961948;0.912312;0.288758
0;0.2957;0.411386;0.962361;0.911974;0.288589
0;0.2958;0.411215;0.962774;0.911637;0.288421
0;0.2959;0.411043;0.963188;0.9113;0.288252
0;0.296;0.410871;0.963601;0.910963;0.288084
0;0.2961;0.410699;0.964015;0.910626;0.287916
0;0.2962;0.410528;0.964428;0.91029;0.287748
0;0.2963;0.410356;0.964842;0.909953;0.28758
0;0.2964;0.410185;0.965255;0.909617;0.287412
0;0.2965;0.410013;0.965669;0.909281;0.287244
0;0.2966;0.409842;0.966082;0.908945;0.287076
0;0.2967;0.409671;0.966495;0.908609;0.286908
0;0.2968;0.4095;0.966909;0.908274;0.28674
0;0.2969;0.409328;0.967322;0.907939;0.286573
0;0.297;0.409157;0.967736;0.907603;0.286405
0;0.2971;0.408986;0.968149;0.907268;0.286238
0;0.2972;0.408815;0.968562;0.906934;0.28607
0;0.2973;0.408644;0.968976;0.906599;0.285903
0;0.2974;0.408474;0.969389;0.906265;0.285736
0;0.2975;0.408303;0.969802;0.90593;0.285569
0;0.2976;0.408132;0.970216;0.905596;0.285402
0;0.2977;0.407961;0.970629;0.905262;0.285235
0;0.2978;0.407791;0.971042;0.904928;0.285068
0;0.2979;0.40762;0.971456;0.904595;0.284902
0;0.298;0.40745;0.971869;0.904261;0.284735
0;0.2981;0.407279;0.972282;0.903928;0.284568
0;0.2982;0.407109;0.972696;0.903595;0.284402
0;0.2983;0.406939;0.973109;0.903262;0.284236
0;0.2984;0.406768;0.973522;0.90293;0.284069
0;0.2985;0.406598;0.973936;0.902597;0.283903
0;0.2986;0.406428;0.974349;0.902265;0.283737
0;0.2987;0.406258;0.974762;0.901933;0.283571
0;0.2988;0.406088;0.975175;0.901601;0.283405
0;0.2989;0.405918;0.975589;0.901269;0.283239
0;0.299;0.405748;0.976002;0.900937;0.283073
0;0.2991;0.405578;0.976415;0.900606;0.282908
0;0.2992;0.405408;0.976828;0.900274;0.282742
0;0.2993;0.405239;0.977241;0.899943;0.282577
0;0.2994;0.405069;0.977655;0.899612;0.282411
0;0.2995;0.404899;0.978068;0.899281;0.282246
0;0.2996;0.40473;0.978481;0.898951;0.282081
0;0.2997;0.40456;0.978894;0.89862;0.281915
0;0.2998;0.404391;0.979307;0.89829;0.28175
0;0.2999;0.404222;0.979721;0.89796;0.281585
0;0.3;0.404052;0.980134;0.89763;0.28142
0;0.3001;0.403883;0.980547;0.8973;0.281256
0;0.3002;0.403714;0.98096;0.896971;0.281091
0;0.3003;0.403545;0.981373;0.896641;0.280926
0;0.3004;0.403376;0.981786;0.896312;0.280762
0;0.3005;0.403207;0.982199;0.895983;0.280597
0;0.3006;0.403038;0.982612;0.895654;0.280433
0;0.3007;0.402869;0.983026;0.895325;0.280269
0;0.3008;0.4027;0.983439;0.894997;0.280104
0;0.3009;0.402531;0.983852;0.894668;0.27994
0;0.301;0.402363;0.984265;0.89434;0.279776
0;0.3011;0.402194;0.984678;0.894012;0.279612
0;0.3012;0.402025;0.985091;0.893684;0.279448
0;0.3013;0.401857;0.985504;0.893357;0.279284
0;0.3014;0.401689;0.985917;0.893029;0.279121
0;0.3015;0.40152;0.98633;0.892702;0.278957
0;0.3016;0.401352;0.986743;0.892375;0.278794
0;0.3017;0.401183;0.987156;0.892048;0.27863
0;0.3018;0.401015;0.987569;0.891721;0.278467
0;0.3019;0.400847;0.987982;0.891394;0.278304
0;0.302;0.400679;0.988395;0.891068;0.27814
0;0.3021;0.400511;0.988808;0.890741;0.277977
0;0.3022;0.400343;0.989221;0.890415;0.277814
0;0.3023;0.400175;0.989634;0.890089;0.277651
0;0.3024;0.400007;0.990047;0.889763;0.277489
0;0.3025;0.399839;0.99046;0.889438;0.277326
0;0.3026;0.399672;0.990873;0.889112;0.277163
0;0.3027;0.399504;0.991286;0.888787;0.277
0;0.3028;0.399336;0.991698;0.888462;0.276838
0;0.3029;0.399169;0.992111;0.888137;0.276676
0;0.303;0.399001;0.992524;0.887812;0.276513
0;0.3031;0.398834;0.992937;0.887488;0.276351
0;0.3032;0.398667;0.99335;0.887163;0.276189
0;0.3033;0.398499;0.993763;0.886839;0.276027
0;0.3034;0.398332;0.994176;0.886515;0.275865
0;0.3035;0.398165;0.994589;0.886191;0.275703
0;0.3036;0.397998;0.995001;0.885867;0.275541
0;0.3037;0.397831;0.995414;0.885543;0.275379
0;0.3038;0.397664;0.995827;0.88522;0.275218
0;0.3039;0.397497;0.99624;0.884897;0.275056
0;0.304;0.39733;0.996653;0.884574;0.274895
0;0.3041;0.397163;0.997065;0.884251;0.274733
0;0.3042;0.396996;0.997478;0.883928;0.274572
0;0.3043;0.396829;0.997891;0.883605;0.274411
0;0.3044;0.396663;0.998304;0.883283;0.27425
0;0.3045;0.396496;0.998716;0.882961;0.274089
0;0.3046;0.39633;0.999129;0.882639;0.273928
0;0.3047;0.396163;0.999542;0.882317;0.273767
0;0.3048;0.395997;0.999954;0.881995;0.273606
0;0.3049;0.39583;1.00037;0.881674;0.273445
0;0.305;0.395664;1.00078;0.881352;0.273285
0;0.3051;0.395498;1.00119;0.881031;0.273124
0;0.3052;0.395332;1.00161;0.88071;0.272964
0;0.3053;0.395166;1.00202;0.880389;0.272803
0;0.3054;0.395;1.00243;0.880068;0.272643
0;0.3055;0.394834;1.00284;0.879748;0.272483
0;0.3056;0.394668;1.00326;0.879427;0.272323
0;0.3057;0.394502;1.00367;0.879107;0.272163
0;0.3058;0.394336;1.00408;0.878787;0.272003
0;0.3059;0.39417;1.00449;0.878467;0.271843
0;0.306;0.394005;1.00491;0.878148;0.271683
0;0.3061;0.393839;1.00532;0.877828;0.271523
0;0.3062;0.393673;1.00573;0.877509;0.271364
0;0.3063;0.393508;1.00614;0.877189;0.271204
0;0.3064;0.393342;1.00656;0.87687;0.271045
0;0.3065;0.393177;1.00697;0.876552;0.270885
0;0.3066;0.393012;1.00738;0.876233;0.270726
0;0.3067;0.392846;1.00779;0.875914;0.270567
0;0.3068;0.392681;1.00821;0.875596;0.270408
0;0.3069;0.392516;1.00862;0.875278;0.270249
0;0.307;0.392351;1.00903;0.87496;0.27009
0;0.3071;0.392186;1.00944;0.874642;0.269931
0;0.3072;0.392021;1.00986;0.874324;0.269772
0;0.3073;0.391856;1.01027;0.874007;0.269614
0;0.3074;0.391691;1.01068;0.873689;0.269455
0;0.3075;0.391526;1.01109;0.873372;0.269297
0;0.3076;0.391362;1.01151;0.873055;0.269138
0;0.3077;0.391197;1.01192;0.872738;0.26898
0;0.3078;0.391032;1.01233;0.872421;0.268822
0;0.3079;0.390868;1.01274;0.872105;0.268663
0;0.308;0.390703;1.01316;0.871789;0.268505
0;0.3081;0.390539;1.01357;0.871472;0.268347
0;0.3082;0.390375;1.01398;0.871156;0.268189
0;0.3083;0.39021;1.01439;0.870841;0.268032
0;0.3084;0.390046;1.0148;0.870525;0.267874
0;0.3085;0.389882;1.01522;0.870209;0.267716
0;0.3086;0.389718;1.01563;0.869894;0.267559
0;0.3087;0.389554;1.01604;0.869579;0.267401
0;0.3088;0.38939;1.01645;0.869264;0.267244
0;0.3089;0.389226;1.01687;0.868949;0.267086
0;0.309;0.389062;1.01728;0.868634;0.266929
0;0.3091;0.388898;1.01769;0.86832;0.266772
0;0.3092;0.388734;1.0181;0.868005;0.266615
0;0.3093;0.388571;1.01851;0.867691;0.266458
0;0.3094;0.388407;1.01893;0.867377;0.266301
0;0.3095;0.388243;1.01934;0.867063;0.266144
0;0.3096;0.38808;1.01975;0.866749;0.265988
0;0.3097;0.387916;1.02016;0.866436;0.265831
0;0.3098;0.387753;1.02057;0.866122;0.265674
0;0.3099;0.38759;1.02099;0.865809;0.265518
0;0.31;0.387426;1.0214;0.865496;0.265361
0;0.3101;0.387263;1.02181;0.865183;0.265205
0;0.3102;0.3871;1.02222;0.864871;0.265049
0;0.3103;0.386937;1.02264;0.864558;0.264893
0;0.3104;0.386774;1.02305;0.864246;0.264737
0;0.3105;0.386611;1.02346;0.863933;0.264581
0;0.3106;0.386448;1.02387;0.863621;0.264425
0;0.3107;0.386285;1.02428;0.863309;0.264269
0;0.3108;0.386122;1.0247;0.862998;0.264113
0;0.3109;0.38596;1.02511;0.862686;0.263958
0;0.311;0.385797;1.02552;0.862375;0.263802
0;0.3111;0.385634;1.02593;0.862064;0.263647
0;0.3112;0.385472;1.02634;0.861752;0.263491
0;0.3113;0.385309;1.02675;0.861442;0.263336
0;0.3114;0.385147;1.02717;0.861131;0.263181
0;0.3115;0.384985;1.02758;0.86082;0.263026
0;0.3116;0.384822;1.02799;0.86051;0.262871
0;0.3117;0.38466;1.0284;0.8602;0.262716
0;0.3118;0.384498;1.02881;0.85989;0.262561
0;0.3119;0.384336;1.02923;0.85958;0.262406
0;0.312;0.384174;1.02964;0.85927;0.262251
0;0.3121;0.384012;1.03005;0.85896;0.262097
0;0.3122;0.38385;1.03046;0.858651;0.261942
0;0.3123;0.383688;1.03087;0.858342;0.261788
0;0.3124;0.383526;1.03128;0.858032;0.261633
0;0.3125;0.383364;1.0317;0.857723;0.261479
0;0.3126;0.383203;1.03211;0.857415;0.261325
0;0.3127;0.383041;1.03252;0.857106;0.261171
0;0.3128;0.382879;1.03293;0.856798;0.261017
0;0.3129;0.382718;1.03334;0.856489;0.260863
0;0.313;0.382556;1.03375;0.856181;0.260709
0;0.3131;0.382395;1.03417;0.855873;0.260555
0;0.3132;0.382234;1.03458;0.855565;0.260401
0;0.3133;0.382072;1.03499;0.855258;0.260248
0;0.3134;0.381911;1.0354;0.85495;0.260094
0;0.3135;0.38175;1.03581;0.854643;0.259941
0;0.3136;0.381589;1.03622;0.854336;0.259787
0;0.3137;0.381428;1.03664;0.854029;0.259634
0;0.3138;0.381267;1.03705;0.853722;0.259481
0;0.3139;0.381106;1.03746;0.853415;0.259328
0;0.314;0.380945;1.03787;0.853109;0.259175
0;0.3141;0.380784;1.03828;0.852803;0.259022
0;0.3142;0.380624;1.03869;0.852496;0.258869
0;0.3143;0.380463;1.0391;0.85219;0.258716
0;0.3144;0.380302;1.03952;0.851885;0.258563
0;0.3145;0.380142;1.03993;0.851579;0.258411
0;0.3146;0.379981;1.04034;0.851273;0.258258
0;0.3147;0.379821;1.04075;0.850968;0.258106
0;0.3148;0.37966;1.04116;0.850663;0.257954
0;0.3149;0.3795;1.04157;0.850358;0.257801
0;0.315;0.37934;1.04198;0.850053;0.257649
0;0.3151;0.37918;1.04239;0.849748;0.257497
0;0.3152;0.37902;1.04281;0.849444;0.257345
0;0.3153;0.37886;1.04322;0.849139;0.257193
0;0.3154;0.3787;1.04363;0.848835;0.257041
0;0.3155;0.37854;1.04404;0.848531;0.256889
0;0.3156;0.37838;1.04445;0.848227;0.256738
0;0.3157;0.37822;1.04486;0.847923;0.256586
0;0.3158;0.37806;1.04527;0.84762;0.256435
0;0.3159;0.377901;1.04568;0.847316;0.256283
0;0.316;0.377741;1.0461;0.847013;0.256132
0;0.3161;0.377581;1.04651;0.84671;0.25598
0;0.3162;0.377422;1.04692;0.846407;0.255829
0;0.3163;0.377262;1.04733;0.846104;0.255678
0;0.3164;0.377103;1.04774;0.845802;0.255527
0;0.3165;0.376944;1.04815;0.845499;0.255376
0;0.3166;0.376784;1.04856;0.845197;0.255225
0;0.3167;0.376625;1.04897;0.844895;0.255075
0;0.3168;0.376466;1.04938;0.844593;0.254924
0;0.3169;0.376307;1.04979;0.844291;0.254773
0;0.317;0.376148;1.05021;0.84399;0.254623
0;0.3171;0.375989;1.05062;0.843688;0.254472
0;0.3172;0.37583;1.05103;0.843387;0.254322
0;0.3173;0.375671;1.05144;0.843086;0.254172
0;0.3174;0.375513;1.05185;0.842785;0.254022
0;0.3175;0.375354;1.05226;0.842484;0.253871
0;0.3176;0.375195;1.05267;0.842183;0.253721
0;0.3177;0.375037;1.05308;0.841883;0.253571
0;0.3178;0.374878;1.05349;0.841582;0.253422
0;0.3179;0.37472;1.0539;0.841282;0.253272
0;0.318;0.374561;1.05431;0.840982;0.253122
0;0.3181;0.374403;1.05472;0.840682;0.252973
0;0.3182;0.374245;1.05513;0.840383;0.252823
0;0.3183;0.374086;1.05555;0.840083;0.252674
0;0.3184;0.373928;1.05596;0.839784;0.252524
0;0.3185;0.37377;1.05637;0.839484;0.252375
0;0.3186;0.373612;1.05678;0.839185;0.252226
0;0.3187;0.373454;1.05719;0.838886;0.252077
0;0.3188;0.373296;1.0576;0.838588;0.251928
0;0.3189;0.373138;1.05801;0.838289;0.251779
0;0.319;0.372981;1.05842;0.837991;0.25163
0;0.3191;0.372823;1.05883;0.837693;0.251481
0;0.3192;0.372665;1.05924;0.837394;0.251332
0;0.3193;0.372508;1.05965;0.837096;0.251184
0;0.3194;0.37235;1.06006;0.836799;0.251035
0;0.3195;0.372193;1.06047;0.836501;0.250887
0;0.3196;0.372035;1.06088;0.836204;0.250739
0;0.3197;0.371878;1.06129;0.835906;0.25059
0;0.3198;0.371721;1.0617;0.835609;0.250442
0;0.3199;0.371563;1.06211;0.835312;0.250294
0;0.32;0.371406;1.06252;0.835015;0.250146
0;0.3201;0.371249;1.06293;0.834719;0.249998
0;0.3202;0.371092;1.06334;0.834422;0.24985
0;0.3203;0.370935;1.06375;0.834126;0.249703
0;0.3204;0.370778;1.06416;0.83383;0.249555
0;0.3205;0.370621;1.06457;0.833534;0.249407
0;0.3206;0.370465;1.06498;0.833238;0.24926
0;0.3207;0.370308;1.06539;0.832942;0.249112
0;0.3208;0.370151;1.0658;0.832647;0.248965
0;0.3209;0.369995;1.06621;0.832351;0.248818
0;0.321;0.369838;1.06662;0.832056;0.248671
0;0.3211;0.369682;1.06703;0.831761;0.248523
0;0.3212;0.369525;1.06744;0.831466;0.248376
0;0.3213;0.369369;1.06785;0.831172;0.24823
0;0.3214;0.369213;1.06826;0.830877;0.248083
0;0.3215;0.369056;1.06867;0.830583;0.247936
0;0.3216;0.3689;1.06908;0.830288;0.247789
0;0.3217;0.368744;1.06949;0.829994;0.247643
0;0.3218;0.368588;1.0699;0.8297;0.247496
0;0.3219;0.368432;1.07031;0.829407;0.24735
0;0.322;0.368276;1.07072;0.829113;0.247203
0;0.3221;0.36812;1.07113;0.828819;0.247057
0;0.3222;0.367964;1.07154;0.828526;0.246911
0;0.3223;0.367809;1.07195;0.828233;0.246765
0;0.3224;0.367653;1.07236;0.82794;0.246619
0;0.3225;0.367498;1.07277;0.827647;0.246473
0;0.3226;0.367342;1.07318;0.827355;0.246327
0;0.3227;0.367187;1.07359;0.827062;0.246181
0;0.3228;0.367031;1.074;0.82677;0.246036
0;0.3229;0.366876;1.07441;0.826478;0.24589
0;0.323;0.36672;1.07482;0.826186;0.245745
0;0.3231;0.366565;1.07523;0.825894;0.245599
0;0.3232;0.36641;1.07564;0.825602;0.245454
0;0.3233;0.366255;1.07605;0.825311;0.245309
0;0.3234;0.3661;1.07646;0.825019;0.245163
0;0.3235;0.365945;1.07687;0.824728;0.245018
0;0.3236;0.36579;1.07727;0.824437;0.244873
0;0.3237;0.365635;1.07768;0.824146;0.244728
0;0.3238;0.365481;1.07809;0.823855;0.244584
0;0.3239;0.365326;1.0785;0.823565;0.244439
0;0.324;0.365171;1.07891;0.823274;0.244294
0;0.3241;0.365017;1.07932;0.822984;0.24415
0;0.3242;0.364862;1.07973;0.822694;0.244005
0;0.3243;0.364708;1.08014;0.822404;0.243861
0;0.3244;0.364553;1.08055;0.822114;0.243716
0;0.3245;0.364399;1.08096;0.821825;0.243572
0;0.3246;0.364245;1.08137;0.821535;0.243428
0;0.3247;0.36409;1.08178;0.821246;0.243284
0;0.3248;0.363936;1.08218;0.820957;0.24314
0;0.3249;0.363782;1.08259;0.820668;0.242996
0;0.325;0.363628;1.083;0.820379;0.242852
0;0.3251;0.363474;1.08341;0.820091;0.242709
0;0.3252;0.36332;1.08382;0.819802;0.242565
0;0.3253;0.363167;1.08423;0.819514;0.242421
0;0.3254;0.363013;1.08464;0.819226;0.242278
0;0.3255;0.362859;1.08505;0.818938;0.242134
0;0.3256;0.362706;1.08545;0.81865;0.241991
0;0.3257;0.362552;1.08586;0.818362;0.241848
0;0.3258;0.362399;1.08627;0.818075;0.241705
0;0.3259;0.362245;1.08668;0.817787;0.241562
0;0.326;0.362092;1.08709;0.8175;0.241419
0;0.3261;0.361938;1.0875;0.817213;0.241276
0;0.3262;0.361785;1.08791;0.816926;0.241133
0;0.3263;0.361632;1.08831;0.816639;0.24099
0;0.3264;0.361479;1.08872;0.816353;0.240848
0;0.3265;0.361326;1.08913;0.816066;0.240705
0;0.3266;0.361173;1.08954;0.81578;0.240563
0;0.3267;0.36102;1.08995;0.815494;0.24042
0;0.3268;0.360867;1.09036;0.815208;0.240278
0;0.3269;0.360714;1.09076;0.814922;0.240136
0;0.327;0.360562;1.09117;0.814637;0.239994
0;0.3271;0.360409;1.09158;0.814351;0.239852
0;0.3272;0.360256;1.09199;0.814066;0.23971
0;0.3273;0.360104;1.0924;0.813781;0.239568
0;0.3274;0.359951;1.0928;0.813496;0.239426
0;0.3275;0.359799;1.09321;0.813211;0.239284
0;0.3276;0.359647;1.09362;0.812926;0.239143
0;0.3277;0.359494;1.09403;0.812642;0.239001
0;0.3278;0.359342;1.09444;0.812358;0.23886
0;0.3279;0.35919;1.09484;0.812074;0.238718
0;0.328;0.359038;1.09525;0.81179;0.238577
0;0.3281;0.358886;1.09566;0.811506;0.238436
0;0.3282;0.358734;1.09607;0.811222;0.238295
0;0.3283;0.358582;1.09648;0.810939;0.238154
0;0.3284;0.358431;1.09688;0.810655;0.238013
0;0.3285;0.358279;1.09729;0.810372;0.237872
0;0.3286;0.358127;1.0977;0.810089;0.237731
0;0.3287;0.357976;1.09811;0.809806;0.23759
0;0.3288;0.357824;1.09851;0.809523;0.23745
0;0.3289;0.357673;1.09892;0.809241;0.237309
0;0.329;0.357521;1.09933;0.808958;0.237169
0;0.3291;0.35737;1.09974;0.808676;0.237029
0;0.3292;0.357219;1.10014;0.808394;0.236888
0;0.3293;0.357067;1.10055;0.808112;0.236748
0;0.3294;0.356916;1.10096;0.807831;0.236608
0;0.3295;0.356765;1.10137;0.807549;0.236468
0;0.3296;0.356614;1.10177;0.807268;0.236328
0;0.3297;0.356463;1.10218;0.806986;0.236188
0;0.3298;0.356312;1.10259;0.806705;0.236049
0;0.3299;0.356162;1.10299;0.806424;0.235909
0;0.33;0.356011;1.1034;0.806144;0.235769
0;0.3301;0.35586;1.10381;0.805863;0.23563
0;0.3302;0.35571;1.10421;0.805582;0.23549
0;0.3303;0.355559;1.10462;0.805302;0.235351
0;0.3304;0.355409;1.10503;0.805022;0.235212
0;0.3305;0.355258;1.10543;0.804742;0.235073
0;0.3306;0.355108;1.10584;0.804462;0.234934
0;0.3307;0.354958;1.10625;0.804183;0.234795
0;0.3308;0.354807;1.10666;0.803903;0.234656
0;0.3309;0.354657;1.10706;0.803624;0.234517
0;0.331;0.354507;1.10747;0.803345;0.234378
0;0.3311;0.354357;1.10787;0.803066;0.23424
0;0.3312;0.354207;1.10828;0.802787;0.234101
0;0.3313;0.354057;1.10869;0.802508;0.233963
0;0.3314;0.353908;1.10909;0.80223;0.233824
0;0.3315;0.353758;1.1095;0.801951;0.233686
0;0.3316;0.353608;1.10991;0.801673;0.233548
0;0.3317;0.353459;1.11031;0.801395;0.23341
0;0.3318;0.353309;1.11072;0.801117;0.233272
0;0.3319;0.35316;1.11113;0.80084;0.233134
0;0.332;0.35301;1.11153;0.800562;0.232996
0;0.3321;0.352861;1.11194;0.800285;0.232858
0;0.3322;0.352712;1.11234;0.800008;0.23272
0;0.3323;0.352563;1.11275;0.799731;0.232583
0;0.3324;0.352414;1.11315;0.799454;0.232445
0;0.3325;0.352265;1.11356;0.799177;0.232308
0;0.3326;0.352116;1.11397;0.798901;0.232171
0;0.3327;0.351967;1.11437;0.798624;0.232033
0;0.3328;0.351818;1.11478;0.798348;0.231896
0;0.3329;0.351669;1.11518;0.798072;0.231759
0;0.333;0.351521;1.11559;0.797796;0.231622
0;0.3331;0.351372;1.11599;0.79752;0.231485
0;0.3332;0.351223;1.1164;0.797245;0.231349
0;0.3333;0.351075;1.11681;0.796969;0.231212
0;0.3334;0.350927;1.11721;0.796694;0.231075
0;0.3335;0.350778;1.11762;0.796419;0.230939
0;0.3336;0.35063;1.11802;0.796144;0.230802
0;0.3337;0.350482;1.11843;0.79587;0.230666
0;0.3338;0.350334;1.11883;0.795595;0.23053
0;0.3339;0.350186;1.11924;0.795321;0.230393
0;0.334;0.350038;1.11964;0.795046;0.230257
0;0.3341;0.34989;1.12005;0.794772;0.230121
0;0.3342;0.349742;1.12045;0.794498;0.229985
0;0.3343;0.349594;1.12086;0.794225;0.22985
0;0.3344;0.349446;1.12126;0.793951;0.229714
0;0.3345;0.349299;1.12167;0.793678;0.229578
0;0.3346;0.349151;1.12207;0.793405;0.229443
0;0.3347;0.349004;1.12248;0.793132;0.229307
0;0.3348;0.348856;1.12288;0.792859;0.229172
0;0.3349;0.348709;1.12328;0.792586;0.229036
0;0.335;0.348562;1.12369;0.792313;0.228901
0;0.3351;0.348415;1.12409;0.792041;0.228766
0;0.3352;0.348267;1.1245;0.791769;0.228631
0;0.3353;0.34812;1.1249;0.791497;0.228496
0;0.3354;0.347973;1.12531;0.791225;0.228361
0;0.3355;0.347827;1.12571;0.790953;0.228226
0;0.3356;0.34768;1.12611;0.790681;0.228092
0;0.3357;0.347533;1.12652;0.79041;0.227957
0;0.3358;0.347386;1.12692;0.790139;0.227823
0;0.3359;0.34724;1.12733;0.789868;0.227688
0;0.336;0.347093;1.12773;0.789597;0.227554
0;0.3361;0.346947;1.12813;0.789326;0.22742
0;0.3362;0.3468;1.12854;0.789056;0.227286
0;0.3363;0.346654;1.12894;0.788785;0.227152
0;0.3364;0.346508;1.12934;0.788515;0.227018
0;0.3365;0.346362;1.12975;0.788245;0.226884
0;0.3366;0.346216;1.13015;0.787975;0.22675
0;0.3367;0.346069;1.13055;0.787705;0.226616
0;0.3368;0.345924;1.13096;0.787436;0.226483
0;0.3369;0.345778;1.13136;0.787167;0.226349
0;0.337;0.345632;1.13176;0.786897;0.226216
0;0.3371;0.345486;1.13217;0.786628;0.226082
0;0.3372;0.345341;1.13257;0.78636;0.225949
0;0.3373;0.345195;1.13297;0.786091;0.225816
0;0.3374;0.345049;1.13338;0.785822;0.225683
0;0.3375;0.344904;1.13378;0.785554;0.22555
0;0.3376;0.344759;1.13418;0.785286;0.225417
0;0.3377;0.344613;1.13458;0.785018;0.225284
0;0.3378;0.344468;1.13499;0.78475;0.225152
